,rating,review_text,title;;
6,['5.0 out of 5 stars'],['The color is soooooo pretty'],['Five Stars'];;
"7,['3.0 out of 5 stars'],""['I love lip gloss.  This one is not creamy.  There is a little touch of a gritty feeling on your lips.  If you can get past that, it does not last a long time.  Lips are soon feeling dry, and you need to reapply.']"",['Not what I had expected']";;
"8,['5.0 out of 5 stars'],""['My favorite color. I purchased this based on online recommendation. I am pleased with the color, the wear, the sheen. I have purchased this multiple times.']"",['Love it!']";;
"9,['5.0 out of 5 stars'],""[""""I've always liked Infallible lip gloss and have several colors.  This one is a brighter pink, just perfect for summer.""""]"",['Pretty Color']";;
"0,['5.0 out of 5 stars'],""[""""I LOVE all of their lip gloss, even if the color is wrong. You don't know what you are getting with the internet. The color was perfect in this situation.""""]"",['LOVE lip gloss!!']";;
"1,['5.0 out of 5 stars'],""['Really like this lip gloss, the color is so pretty and stays on quite well!']"",['Pretty color']";;
2,['5.0 out of 5 stars'],['As expected'],['Five Stars'];;
3,['2.0 out of 5 stars'],['This color (Sunset) is way too bright for my extremely fair skin! Very disappointing--also dries out your lips!'],['A Big Disappointment!!'];;
"4,['3.0 out of 5 stars'],""['This lipstick/gloss has a weird smell to it...almost cinnamon-ish but not...This product is OK, not my favorite. I got the Barely Nude color, it is kind of beige like. Not too glossy, wish it was a little more. The one cool thing about the tube it comes in, is there is a tiny mirror on top of it.']"",""['Looks OK, weird smell, not quite shiny enough']""";;
5,['4.0 out of 5 stars'],['Loved the color but sometimes I had to reapply before the 8HR - but still it lasted longer than most :)'],['Loved the color but sometimes I had to reapply before ...'];;
6,['5.0 out of 5 stars'],['My all-time favorite'],['Five Stars'];;
"7,['4.0 out of 5 stars'],""[""""Beautiful color and great product. Not insanely pigmented though, it's reletively shear.""""]"",['Four Stars']";;
8,['5.0 out of 5 stars'],['I think this is a great lip gloss.'],['Cute shade of Pink for a ple lipped gal :)'];;
"9,['3.0 out of 5 stars'],""[""""It's way lighter then expected. Need to apply may be 2-3 times a in a day.""""]"",['Not what I was looking for. way too lighter shade']";;
"0,['5.0 out of 5 stars'],""[""""Great color and stays for awhile. I don't think it is as long as the bottle says but it does last a good amount of time in my opinion. I plan to purchase other colors...especially through Amazon. It is cheaper than the drugstore.""""]"",['Beautiful color']";;
"1,['5.0 out of 5 stars'],""[""""I like it. nice color. stays put. use a lip pencil if you want it to look even better. I got one from L'Oreal as well and love how it stays on for hours. Very bright red, but that is exactly what I am into at the moment.""""]"",['nice..']";;
2,['4.0 out of 5 stars'],['Great for low key functions. Like more color when going out.'],['Four Stars'];;
3,['5.0 out of 5 stars'],['Nice color.  Transparent red.  Goes well with my olive complexion and dark  hair.  Will keep purchasing this shade.'],['Nice Transparent Red Shade'];;
4,['5.0 out of 5 stars'],['A little gloss with a hint of pink...a little something that is understated...but classy without being overwhelming.  Last for about a couple of hours and need reapplication.'],['My favorite color'];;
5,['5.0 out of 5 stars'],['A great neutral color !'],['Five Stars'];;
6,['4.0 out of 5 stars'],['I liked it'],['Four Stars'];;
7,['5.0 out of 5 stars'],['best I ever used.'],['Five Stars'];;
"8,['5.0 out of 5 stars'],""['Love this gloss, it stays on and the color is a nice soft color.  I use the lip liner first then apply this gloss and it stays on through coffee drinking for about 6 hours.']"",""['Soft, light color that stays on...']""";;
"9,['4.0 out of 5 stars'],""[""""leaves lips a little dry-feeling but the color stays on (I use it on top of L'Oreal Inffalible Lip Colour)...don't pay full price, it goes on sale often""""]"",['long lasting']";;
0,['1.0 out of 5 stars'],['Arrived dry.'],['One Star'];;
"1,['5.0 out of 5 stars'],""['Love the cream based color and that it has a little mirror on the top of the cap! How cute! Also I like that it has no glitter or shimmer just a beautiful, nude lustrous shine.']"",['Love the color and ease of application']";;
2,['4.0 out of 5 stars'],['I like how it adds some subtle shimmer to your lip color. Not a fan of the white residue it can leave behind.'],['Great neutral color'];;
"3,['3.0 out of 5 stars'],""[""""I used this lip gloss during my wedding since I wanted something smooth and not artificial-looking. It is a lovely color, and came out great in my photos, but I had to be extremely careful not to smudge this gloss. I had to reapply often since it would wear off quickly. In short, if you want a gloss with great color, this is a nice option, but it certainly didn't last for me.""""]"",['Great color but not infallible']";;
"4,['5.0 out of 5 stars'],""['Awesome lip gloss, not sticky like most lip glosses and lasts a long time.']"",['Five Stars']";;
"5,['2.0 out of 5 stars'],""['I was disappointed, I was looking for a nice gloss. This is hardly glossy. Not happy.']"",['Two Stars']";;
"6,['4.0 out of 5 stars'],""['This lip gloss is great quality, but it can get sticky, I would suggest putting on ChapStick first and then lip gloss']"",""['This lip gloss is great quality, but it can get sticky']""";;
"7,['3.0 out of 5 stars'],""[""""I'm not too thrilled with the product. It has a medicine smell and stays sticky on your lips even after it is wiped off.""""]"",['NOT WHAT I EXPECTED']";;
"8,['5.0 out of 5 stars'],""[""""What can I say? I'm a sucker for the brand and color! Watch those teeth though and make sure to stick your finger in your mouth, wrap your lips around and pull out before going anywhere..  But that's a given w any lip color these days I believe! I love the shimmer and it is such a perfect spring and summer color..  Talk about making your skin look tan?!? Watch out ladies..  The boys will be chasin ya!!""""]"",['Perfect vibrant summer color and smooth feel']";;
9,['5.0 out of 5 stars'],['my friends are using it now'],['Five Stars'];;
0,['1.0 out of 5 stars'],['Not impressed.....  Will not buy it again.'],['One Star'];;
1,['5.0 out of 5 stars'],['My absolute favorite lip gloss.'],['Five Stars'];;
2,['5.0 out of 5 stars'],['Love it!!  Great gloss!!'],['Five Stars'];;
3,['1.0 out of 5 stars'],['For some reason...it burns my lips.'],['For some reason... it burns my lips ...'];;
4,['4.0 out of 5 stars'],['Great color and easy application'],['Love the color'];;
5,['5.0 out of 5 stars'],['Best lip gloss ever (4 tubes a month). Super~speedy delivery. A+++ seller. Am ordering again today.'],['Protects and shines lips (nude)'];;
"6,['4.0 out of 5 stars'],""['Color is nice, but lots of shimmer and glitter.']"",['Four Stars']";;
7,['5.0 out of 5 stars'],['Love this lip gloss!!'],['Five Stars'];;
8,['5.0 out of 5 stars'],['Great color must have'],['Five Stars'];;
"9,['5.0 out of 5 stars'],""['I probably by at least one lip product a month, if not more, in my perpetual search for the perfect color.  I read reviews on-line that this was by far the favorite lip color/product of 2010.  It did not disappoint!']"",['Love this lip gloss']";;
"0,['5.0 out of 5 stars'],""[""""That's my color last long time""""]"",['Five Stars']";;
"1,['4.0 out of 5 stars'],""[""""Love the color.  Doesn't last the stated 8 hrs.""""]"",['Four Stars']";;
"2,['4.0 out of 5 stars'],""[""""I really like the formula of the Infallible lip glosses. They don't last 6 hours like they claim but they do last considerably longer than any other gloss I have tried. I like that they are shiny and apply like a gloss. It is tackier than a regular gloss (hence why it stays on longer) and my favorite part is how it wears off. Unlike other long lasting lip products, it wears off evenly and usually leaves a hint of color (stain like) for a few hours after. So there is no ring of color around your lips like other product. I have tried several shades of these glosses and overall the colors are not as bright as they appear in the tubes, which is fine, but I found this shade (Coral Sands) to be disappointing. It was really pale on me and lacked any hint of coral. I know others really liked this shade but it just isn't very flattering on my pale skin.""""]"",['Like the formula but the color was disappointing']";;
"3,['1.0 out of 5 stars'],""[""""This isn't the same shade that I've been using for the past year.  The name and number match but the color does not.""""]"",['wrong color']";;
"4,['5.0 out of 5 stars'],""[""""This is my favorite color. My only complaint is that this product is supposed to be EIGHT HOUR Le Gloss. Look closely. It is SIX HOUR. The color is just as good, it just doesn't have quite the staying power of the *hr.""""]"",['This is my favorite color. My only complaint is that this product ...']";;
5,['2.0 out of 5 stars'],['Was not pleased with the color.'],['Two Stars'];;
"6,['5.0 out of 5 stars'],""[""""I have verily happily used this product for several years, but it is no longer available at the store.  I believe L'Oreal has probably discontinued it.""""]"",""[""""L'Oreal Lip GLoss""""]""";;
"7,['5.0 out of 5 stars'],""[""""Excellent service and product, I have used this lip gloss for years. I love the L'Oreal Paris infallible products.""""]"",['Five Stars']";;
8,['3.0 out of 5 stars'],['I did not like this color. It was different that what I expected. Too thick for this bright red. I would not buy this color again.'],['I did not like this color'];;
9,['5.0 out of 5 stars'],['Good!!!'],['Five Stars'];;
0,['3.0 out of 5 stars'],['As expected.'],['Three Stars'];;
1,['5.0 out of 5 stars'],['love the color and texture. expect sexy lips'],['Five Stars'];;
"2,['5.0 out of 5 stars'],""['Love this stuff. I have the Sangria which is lighter than the picture, almost like a rosy nude. It really does stay on much longer than other lip glosses I have used and I like the shade. Very pleased with this purchase.']"",['Pretty Power']";;
"3,['5.0 out of 5 stars'],""['Long wearing and a lot for the money!  Great colors too.', 'This is one of the best lip glosses I have ever purchased.']"",['Spectacular lip gloss']";;
"4,['1.0 out of 5 stars'],""[""""This was sticky and sandy and absolutely horrible. it was the same quality as dollar store lip gloss. it was oily and greasy and just plain horrible. don't buy it.""""]"",['Gross.']";;
"5,['3.0 out of 5 stars'],""[""""I'm a big fan of L'Oreal so I thought I'd try this product out. The color is nice and shiny when first applied, but the consistency is not that one would expect out of a lip gloss. It feels more like a lip stick and becomes tacky once it dries. The color does last for hours as advertised and I would buy it again.""""]"",""['Nice color, but not a lip gloss']""";;
6,['5.0 out of 5 stars'],['Love the color and goes on smooth'],['Five Stars'];;
"7,['2.0 out of 5 stars'],""[""""I bought this one because it looked like it would be a gorgeous color...which it is, but the product is way too wet-feeling. I guess I'm just not a lip gloss kind of girl. I can't stand the texture of it.""""]"",""[""""What's with all the hype?""""]""";;
"8,['2.0 out of 5 stars'],""[""""I guess I was expecting a miracle... I've been a huge fan of the Infallible lip color for years and this just did not age throughout the day as gratefully as I expected it to.  Love the color and the way it wears at first is fine, then after a while you'll feel clumps form.""""]"",['Nice color.']";;
9,['5.0 out of 5 stars'],['I absolutely loved this!!'],['Five Stars'];;
0,['5.0 out of 5 stars'],['Just the perfect red as I want for gradient lips.'],['Five Stars'];;
"1,['5.0 out of 5 stars'],""[""""This lip gloss stays on forever. It stays on so well that I often find it on my teeth. (You can't have everything)""""]"",['Best Color Ever']";;
"2,['2.0 out of 5 stars'],""[""""Not a great color for me. I read a lot of reviews before purchasing this gloss and this was rated very high but for me it's a little darker than what I prefer so I don't wear it. I do have other colors in this formula that I like but I can't wear it everyday because it is somewhat drying. But that is the price you pay for a gloss that lasts as long as this one does.""""]"",['Too dark for me']";;
"3,['4.0 out of 5 stars'],""['Love this lip gloss, goes on and stays on for hours!!  Ordering another shade.']"",['Truly stays on!']";;
"4,['5.0 out of 5 stars'],""['I love the color and also use it as a lip moisturizer....', 'True to its name, its never failed me.']"",['My favorite so far']";;
"5,['5.0 out of 5 stars'],""[""""Didn't come sealed.""""]"",['Five Stars']";;
"6,['1.0 out of 5 stars'],""[""""This colour just had glitter and the colour was not nice at all. I'm brown and thought it would be a match.""""]"",['Loreal Dulce De Leche']";;
"7,['5.0 out of 5 stars'],""['Nice color when """"going natural"""" I always have a gloss or lip color.  Since the Infallible line has been introduced, it has been my favorite!  I have 5 colors at any given moment.  I\'ve only recently found it on Amazon which I\'m happy about because I save several dollars on the purchase Inc one.']"",""['Favorite gloss, perfect color, and save $$$ buying through Amazon!!']""";;
8,['5.0 out of 5 stars'],['I love my lip gloss.'],['Five Stars'];;
"9,['1.0 out of 5 stars'],""[""""Yuck-Nasty. Should have believed other reviewers. Bought 2 different colors. Product pkg was not sealed & was sticky. Appeared old. They're going back for refunds. I'll stick with Marykay from now on.""""]"",['Did not like ...']";;
0,['2.0 out of 5 stars'],['I ordered this from an old container I had the color is different and it does not last 8 hours. 3 or 4 which for this overly sticky product is very good.'],['Not what I had hoped for but it will do.'];;
"1,['3.0 out of 5 stars'],""['This lipstick gathers in the corners of your mouth, not a good look. Colors are very pretty but I don’t feel like this product contains enough moisturizing ingredients.']"",['Lipstick dries out easily']";;
"2,['3.0 out of 5 stars'],""[""""It really didn't last very long on my lips for whatever reason. It also didn't plump them very much. The color is great and i will use it anyway.""""]"",['The color is great and i will use it anyway']";;
3,['5.0 out of 5 stars'],['Oh what a gorgeous color!'],['Yummy¡'];;
"4,['3.0 out of 5 stars'],""[""""Very see through, not a true deep red but more of an orange- leaning red. It's a translucent gloss.""""]"",""[""""It's ok. Not a true opaque red""""]""";;
"5,['3.0 out of 5 stars'],""[""""I really don't care for it much because too me it is kinda sticky. I don't like how it feels on my lips.""""]"",['Sticky']";;
6,['5.0 out of 5 stars'],['LOVE!'],['Five Stars'];;
7,['4.0 out of 5 stars'],['a little sticky on the lips'],['Four Stars'];;
"8,['2.0 out of 5 stars'],""['Not as colored in pic, it darker.', 'Otherwise great product.']"",['Otherwise great product.']";;
"9,['4.0 out of 5 stars'],""['I\'ve used several shades of this lovely lip gloss - - as well as other products of similar type. (One star off for the same reason as a prior reviewer: limited shade selection. However, that\'s the only """"con."""" The available colors are quite nice. I love the mauve!)', """"That said: This stuff is da bomb! THIS is how all lip gloss should perform. Infallible has very good staying power. What's wonderful, is it's very emollient and feels and stays soothingly hydrating the moment I put it on -- yet doesn't bleed into lip liner and get all smeary after eating or drinking."""", 'The amount of product and its performance - - for a price of typically 9-ish dollars (sometimes less or even 1/2 off or free, with Rite Aid\'s """"buy one get one..."""" offers) - - makes this a great buy. I return to it again and again, after trying other products out of curiosity and finding they can\'t compete.', 'Value like this is what makes women eschew pricier dept. store items when equally good and better products can be had for pennies on the dollar at a local drugstore....leaving us more money to buy MORE STUFF!', """"Another stand out...Good job, L'Oreal!""""]"",['Exceptional wear and feel!']";;
"0,['2.0 out of 5 stars'],""[""""I am not hard to please.. all I want is a lip color that will stay on as long as advertised. I got this at my local drugstore brand new and I do love the color. It did not stay on at all after the first meal I was reapplying. I'm going to look elsewhere to find a lip stain or something that will last, this is not it..""""]"",['More like 8 minutes']";;
"1,['5.0 out of 5 stars'],""['Finally, a lip gloss that lasts! Ok.. I dont think it really lasts 6 hours without re-applying.. but it FAR outlasts regular lipglosses. With a regular lipgloss, it lasts less than 30 minutes ( if that ) and less than 5 minutes if you eat or drink anything";" even if you do no more than rub your lips together, a regular gloss disappears, but not this. Yes, it is sticky, but really, so is most lipgloss.. I can deal with the stickyness if thats the price I have to pay for the way this makes my lips look. I also love the colors..what you see in the tube is how it looks on your lips. I will definitely buy this again, and plan to get many different colors.']"",['Good Stuff!']";
"2,['1.0 out of 5 stars'],""[""""I purchased this lipgloss yesterday and really wanted to like it.  I recently tried the Sephora and bare minerals brands of lipgloss and was pleased.  So I was excited to see that Walgreens had a sale on L'Oreal.  The triangular sponge-like applicator was interesting and a little awkward to use although I do prefer the sponge-type of applicator.  However, as soon as I applied it, I was struck at the toxic chemical smell and AWFUL taste!  No, I wasn't trying to eat it, but something that goes on your lips should not taste so foul. I returned it today. I thought that maybe it was just a bad one, but when I checked another one on the shelf, it smelled the same.  The sales person agreed.  I don't understand how no one else minds that taste and smell.  Needless to say, I don't really know how long it lasts, but I am not willing to suffer just to find out."""", """"When I returned this gloss, I found that I really like the L'Oreal Bare Naturale lip conditioner.  It leaves my lips so soft and smooth, gives nice color, and isn't overly sticky.""""]"",['How can it last when I hate the taste?!']";;
"3,['4.0 out of 5 stars'],""['the color in the picture is very misleading.  I wanted a light pink shimmer and this has a purple hue to it and is much darker.  I can still wear it so its not a total loss.  This does not last 8 hours, maybe more like 4-6.  It is pretty sticky at first but after wearing for awile its not so bad.  I will be ordering the petal color because after checking it out at the store is the color i originally wanted.']"",['misleading color']";;
"4,['5.0 out of 5 stars'],""['I get compliments all of the time. This is my second purchase, I used all of the first one up. I have never used all of any single make up item, but this one is now a permanent staple!']"",['I get compliments all of the time. This is ...']";;
"5,['2.0 out of 5 stars'],""[""""I like the color and shiny sparkle of this lip gloss, which is why I bought it.  I was disappointed once I applied it though.  It has a strong medicinal smell, like Carmex.  The other big negative for me is that it is seriously sticky.  Sure, it smoothes on the lips nicely, but within seconds, it feels heavy and tacky.  I'm not sure I would want this to last 6 hours.""""]"",['Smells Like Carmex']";;
"6,['2.0 out of 5 stars'],""['The colors are great, but the lipstick is so incredibly sticky that it gets all over your teeth, then is hard to get off your teeth, and you need a lip gloss on top to make it more comfortable. Plus the shape of the applicator is very bizarre and makes it hard to properly apply without getting everywhere (and again then its sticky and hard to remove from non-lip surfaces!)']"",""['Its Pretty, But REALLY Sticky']""";;
"7,['4.0 out of 5 stars'],""[""""I actually had no idea until just now this was for plumping your lips. It doesn't do that at all in my opinion (I feel like all glosses claim to plump your lips just because a glossy look in general makes your lips appear bigger but doesn't actually make them larger at all.) This is a great color gloss because you have a good amount of control of the color. What I do is put on chapstick and dab about 3 blobs on (mine is a deep red color 315) and spread it on my lips. It adds a perfect amount of color that stays most of the day. If I want the full shade of it I just put it on directly instead of dabbing it.""""]"",""['Plumping No, Great lasting color gloss yes']""";;
"8,['3.0 out of 5 stars'],""[""""The color selection and pigmentation are amazing, but the gloss is VERY sticky. It also smells like some little kid's lip-gloss, very artificial. You have to be careful w/ how much you apply because it can look very gloopy and cheap.""""]"",['Great shades but cheap']";;
"9,['5.0 out of 5 stars'],""[""""This is by far the best, most long-lasting lip gloss I've ever tried.  I use it w/ some liner to ensure it doesn't run (though it doesn't seem like it will).  It lasted hours before I had to touch it up, and I drink a lot of water.  Did it last 9-5?  No - haven't tried one yet that does, but it's the best on the market if you ask me, and the price is right.""""]"",['Been a fan for years']";;
0,['5.0 out of 5 stars'],['I love the color on my skin tone'],['Glossy'];;
1,['3.0 out of 5 stars'],['Pretty color but way too sticky'],['Thick and sticky!'];;
2,['5.0 out of 5 stars'],['Hard to find color - they change their colors so often - but Amazon always has whatever I need.  Great item.  Love Amazon.'],['Great color'];;
"3,['3.0 out of 5 stars'],""['Pretty good, nothing special, very light in color adding just a tint.']"",['Three Stars']";;
"4,['5.0 out of 5 stars'],""[""""I am literally BLOWN away. I cannot believe how pigmented this lip color is! And it has incredible stay power. I'm so disappointed that I didn't find this sooner. HIGHLY recommend this product!""""]"",['Wow!']";;
"5,['4.0 out of 5 stars'],""['This is the perfect, almost-nude color for me (I have dark hair and eyes and medium-olive skin). The shine does decrease but the color stays put making it look super-natural. The applicator offers great coverage, but it does feel a little flimsy, like it could break in the future. The gloss also feels a little sticky, and there is transfer to the coffee cup.', 'Overall, I recommend it.']"",['Great Lipgloss!']";;
"6,['5.0 out of 5 stars'],""[""""This gloss is definitely on the tacky side.  Not exactly sticky, more tacky.  It stays put.  I easily got 6 hours of wear from it.  Comes in a great range of colors.  Very impressed with the L'Oreal Infallible line overall and definitely with this product in particular.""""]"",['Delivers on promises!']";;
"7,['2.0 out of 5 stars'],""[""""Definitely not a 'suede' color unless it's a darker pink.  I'm sure every computer shows it differently but it was quite rosy.""""]"",""[""""Definitely not a 'suede' color unless it's a darker pink ...""""]""";;
"8,['5.0 out of 5 stars'],""[""""515..I don't know...it just does something for my complexion. I love it. Price tag $10.99 (Walgreens) is a bit much but luckily L'oreal has the 1/2 off sale. I will continue to buy.""""]"",['Always come back to this one..']";;
"9,['4.0 out of 5 stars'],""['Goes on a little sticky, lasts for hours! Beautiful color!']"",['Beautiful color!']";;
0,['5.0 out of 5 stars'],['Very beautiful color & last forever'],['Five Stars'];;
1,['3.0 out of 5 stars'],['this product is very sticky!'],['Three Stars'];;
2,['4.0 out of 5 stars'],['Pretty shade.  Easy to apply and not sticky.'],['Pretty shade. Easy to apply and not sticky'];;
3,['1.0 out of 5 stars'],['Very dissatisfied! Felt like I was putting lard on my lips'],['Yuk'];;
"0,['2.0 out of 5 stars'],""['I bought this after searching for months to replace the Loreal #814 Forever Frappe. This is definitely not the same shade of the original 814, Forever Frappe. This one is much more orange/coral than the one in the clear tube.']"",['Not same color as the #814 i previously had']";;
"1,['5.0 out of 5 stars'],""[""""A little lighter than I was expecting but I really love the color. It's a really good color for when I want to tone my makeup down and be more natural.""""]"",['Love the color!']";;
"2,['5.0 out of 5 stars'],""['LONG LASTING!! I ordered 10 of these for my bridesmaids and it was REALLY LONG WEAR!!! About 3/4 hours before needing to re apply and you know at weddings your eating and drinking!!!!!', 'How do I rate the items I bought?', 'Every product that I bought starts at 3 Stars and gets subtractions or additions as we go depending on how well it performs according to my expectation and whether the item perform as advertised. In very unusual cases that I have tried or tested some items and can’t prove that it did or didn’t work, I will likely default to 3 stars just to be neutral. Most important of all, I don’t owe a good or bad review to any product or seller";" I am here to provide a constructive feedback on the items I bought in order to help you, the reader, to make an informed decision on which product to purchase to satisfy your needs.', """"Be aware that when I tested a product and it worked well for me, but it failed for you, it does not reflect that my review is inaccurate, it's most likely you have received a defective product, your expectations were too high or it did not perform in a way that you felt was described in the product description. In any of these cases you should get in touch with the seller to rectify the problem as soon as possible. In the case where I received item at a discount for an honest/unbiased review it does not change my opinion on a product.""""]"",['LONG LASTING!!']";
"3,['1.0 out of 5 stars'],""['This is a product and color I have used before and loved. I was down to my last inch of lipstick in the tube and happy to find another. The product delivered had no relationship to the color I already had. Name and color number were identical, but the color itself is a hot, bright loud pink - nothing like the one I have. I was not sent the wrong item, the lipstick I got is definitely not what I wanted or expected.']"",['Not happy at all with this product']";;
"4,['4.0 out of 5 stars'],""[""""I'm really impressed with the lasting power of this lipstick. Many reds turn pink on my lips, but this one stays red, so that's a relief. I have wasted so much money over the years on red lipstick with too little blue added to the mix to keep the color red on my lips. The lipstick is moist too and doesn't dry out my lips.""""]"",['I have wasted so much money over the years on red lipstick ...']";;
"5,['5.0 out of 5 stars'],""[""""I ordered this lipstick from Amazon because I knew they would have it and because it appears to have been discontinued by L'Oreal. I love the color (Java Jolt) because it looks very nice with my skin tone. I really like reds, but I find them harsh on me and they just seem to make me look cheap and a little paranoid that people are staring at me because my lipstick looks clownish. So, since this shade is a reddish brown, it is a happy medium for me. Once I apply it in the morning before work, I don't need to reapply at all the entire day, even if I eat. It really lasts and I didn't find it drying on my lips, although some people may. I would recommend this lipstick because of its staying power and the color to anyone who doesn't feel comfortable wearing red lipstick. I hope someone finds this review helpful.""""]"",['Lipstick That Stays Put']";;
"6,['1.0 out of 5 stars'],""[""""This wasn't the right shade. I have been wearing this lipstick ever since it came out and this was significantly more orange. Even the tube looked different. I just bought a new tube ad CVS and the color matched my older one, so L'Oreal hasn't changed the formula. Perhaps this was a bad batch? or an error at the factory? Amazon issued a refund quickly--so bravo for their customer service.""""]"",['Not the correct shade']";;
"7,['3.0 out of 5 stars'],""['This is my all-time favorite lipstick color and has been for years. Always in the past, a tube would last for months and months.  With great wearability. For some reason, when I ordered this time, the lipstick is very melty.  It smears and breaks as I’m trying to put it on.  It’s absolutely disappointing. I have had to resort to using a lipstick brush']"",['This is my all-time favorite lipstick color and has been for years']";;
"8,['4.0 out of 5 stars'],""[""""I LOVE the color of this lipstick and I was looking for that tone for a lot of time. Thing is, it wears of easily, but that's the only thing I don't like. Other than that, I recommend it!""""]"",['Cute']";;
"9,['5.0 out of 5 stars'],""['I have tried SO many lipsticks. Lots of high dollar, high brand and I keep coming back to this. One application and it will literally last all day long. Eat, drink, etc. and it is still there. Goes on smooth, is matte but not drying like others. Best part is it does not feather around the edges. Find your shade and buy as I promise you will not regret! I get compliments all the time on my lipstick and own this in at least 6 colors.']"",['Favorite lipstick ever!']";;
"0,['5.0 out of 5 stars'],""[""""This color looks like a deeper, richer natural lip color.  It's not just pink or berry, but a very natural shade that would probably suit any skin tone.  I haven't been able to fine it in stores anymore so I'm so glad Amazon has it.  It's long-lasting and goes on smoothly.  I always use a lipliner pencil first to outline my lips and prevent feathering.""""]"",['Beautiful natural lip color']";;
"1,['1.0 out of 5 stars'],""[""""I too got the wrong color. I thought I'd get the right one cause in the photo for this product the lipstick tube is black on the bottom with a red lid, and it is the right name and number, Forever Frappe 814, L'Oreal Infallible. But it doesn't match my existing shade at all. The one with the red lid in the photo is the one I had bought at CVS a few months ago and loved. Amazon sent me a different one. I'm sending this back.""""]"",['The one with the red lid in the photo is the one I had bought at CVS a few months ago and loved. Amazon sent me a different one']";;
"2,['2.0 out of 5 stars'],""['L\'Oreal has changed the color, but not the number.  When I received the lipstick, I could immediately tell the color was a darker shad more on the pink side instead of plum.  I contacted L\'Oreal since it was the same EXACT name and color item number, and was told they changed the color for their """"Everlasting Plum"""" 712.  Would have been nice to know this prior to purchasing!']"",""['""""Everlasting Plum-712"""" L\'Oreal has changed the color..']""";;
"3,['4.0 out of 5 stars'],""[""""Not available in stores anymore.  It is like a stain but creamier.  I love it and ordered 4 so I'll have it for a long time!"""", 'Here\'s a minor complaint, however.  When I first opened it, I detected a slight """"fishy"""" odor.  I know that sounds weird but it was a definate smell that was not too pleasant.  After applying it, however, the smell completely disappears.  The color is a bit darker but it will be perfect for winter.  It is still long lasting and creamy. I wonder if anyone else noticed the smell.']"",""['Pretty color, long lasting and not drying but not a great smell.']""";;
"4,['5.0 out of 5 stars'],""['Very pleased I contacted Loreal about a color that had shine but had the same color as the matte-sterpiece that was a flat look. They were right this looks almost the same color, but some shine. It last a long time 4-6 hours if you are not eating anything I highly recommend if you are looking for a good nude color.']"",['Nude lipstick']";;
"5,['5.0 out of 5 stars'],""[""""I love the softness and consistency of L'Oreal Paris lip stick, in particular this Le Rouge, Tender Berry. It is my favorite because it feels and looks so natural and beautiful and It makes me feel and look beautiful as well. This color shade goes with everything. It just looks like it is your own natural Rouge in your lips.""""]"",['My favorite lip stick']";;
"6,['1.0 out of 5 stars'],""['Like color, but this lipstick is the most drying lip product i have ever used. Feels like adhesive on my lips. Wasted my time and money, but learned a lesson about this brand.']"",['Save your money']";;
7,['4.0 out of 5 stars'],['It’s a beautiful peachy shade. If you are looking for a dark pink shade then this is not your product . It is a light pink shade but surely beautiful. I am however not very happy with the packaging which looks slightly cheaper with a plastic pink top. Doesn’t do justice with the brand name .'],['Pretty light pink colour'];;
8,['2.0 out of 5 stars'],['It is not the same color as the one I purchased elsewhere previously.  This one has a lot of pink in it and not plum.  I put it on thick for the picture and the top is the new and the bottom is the old.  The new is way too pink for me and fades and bleeds rather quickly.'],['It is not the same color as the one I ...'];;
"9,['5.0 out of 5 stars'],""[""""I have been searching for a nude lip color that would be flattering for my coloring, and this is it.  I am fair with black hair and green eyes.  I also like the formula of this product. It goes on creamy and keeps my lips soft. I reapply as needed as it is not a long lasting lip product, but I don't mind this. There is something very timeless about a woman checking her make up in a compact mirror and applying her lipstick, don't you agree?""""]"",['Flattering shade']";;
"0,['5.0 out of 5 stars'],""['love the apricot color. Soft, creamy texture. Tastes good too']"",['Five Stars']";;
"1,['5.0 out of 5 stars'],""['I love this lipstick, this is the second one I have bought, in fact, ordered two of same color.  Stays on very well. Very pleased!']"",['Great color and lipstick.']";;
"2,['5.0 out of 5 stars'],""['This is a great neutral color for everyday wear. If you let it """"dry"""" a bit before drinking anything, it won\'t mark the glad, and will last all day.']"",['Long lasting']";;
"3,['3.0 out of 5 stars'],""['I got the Perennial Pink, it looks nothing like the picture! The color that I got, even if it is what it says, is not the same & does not go with my skin color, I normally wear a light rose, or light burgundy type of colors or even coffee. I put some pictures so you can see. The last photo is the photo for the Perennial a Pink, it does not look like the color I got, even though it says it is...']"",['Definitely not the same color']";;
"4,['5.0 out of 5 stars'],""[""""Great product!  Stays on all day.  I do reapply after lunch though.  This is non-drying like most stay on's.""""]"",['Five Stars']";;
"5,['5.0 out of 5 stars'],""[""""It stays on all day, moisturizes your lips, feels great on unlike most stay-on lipsticks, it doesn't set immediately so you have a few minutes to wipe off a mistake, and the color stays true. I've been wearing it for years and constantly have to show people what brand and color it is.""""]"",['BEST stay-on lipstick ever']";;
"6,['1.0 out of 5 stars'],""[""""This is not the same as the drugstore Eternal Rose 227. Way too bright for me! I don't like it.""""]"",['Not the same Eternal Rose']";;
"7,['1.0 out of 5 stars'],""[""""I have this exact same number that I bought 2 years ago and love the color.  It is now gone and unfortunately the actual color to this number has changed.  It changed from a mauve/burgundy to a purplish.  If you choose to change a color recipe, at least give it a different number so that I don't keep buying the wrong shade!""""]"",['... same number that I bought 2 years ago and love the color']";;
